feature_id|feature_name|feature_class|state_name|state_numeric|county_name|county_numeric|map_name|date_created|date_edited|bgn_type|bgn_authority|bgn_date|prim_lat_dms|prim_long_dms|prim_lat_dec|prim_long_dec|source_lat_dms|source_long_dms|source_lat_dec|source_long_dec
906767|Guadalupe Ridge|Ridge|New Mexico|35|Eddy|015|El Paso Gap|11/13/1980|06/21/2017||||320235N|1044807W|32.0429255|-104.8018327|||0.0|0.0
906768|Guadalupe Spring|Spring|New Mexico|35|Sandoval|043|Laguna Seca|11/13/1980|04/19/2011||||352813N|1071742W|35.4701932|-107.2949214|||0.0|0.0
906769|Guadalupe Springs|Spring|New Mexico|35|Sandoval|043|Guadalupe|11/13/1980|04/19/2011||||353149N|1070951W|35.5303758|-107.1642591|||0.0|0.0
906770|Guadalupe Tank|Reservoir|New Mexico|35|Otero|035|La Paloma Canyon|11/13/1980|10/29/2018||||320947N|1045316W|32.1629714|-104.887648|||0.0|0.0
906771|Guadalupe Tank|Reservoir|New Mexico|35|McKinley|031|Laguna Seca|11/13/1980|09/21/2018||||352745N|1072158W|35.4626127|-107.3661895|||0.0|0.0
906772|Guajalote Park|Lake|New Mexico|35|Colfax|007|Palo Flechado Pass|11/13/1980|09/21/2018||||362652N|1052113W|36.4476591|-105.3534763|||0.0|0.0
906773|Guardia Canyon|Valley|New Mexico|35|Rio Arriba|039|Jarosa|11/13/1980|02/04/2022||||360326N|1064046W|36.0572953|-106.6794597|360308N|1064210W|36.0521163|-106.702704
906774|Guck Spring|Spring|New Mexico|35|Lincoln|027|Nogal|11/13/1980|04/19/2011||||333545N|1053751W|33.5957232|-105.6307977|||0.0|0.0
906775|Guebara Tank|Reservoir|New Mexico|35|Lincoln|027|Nogal|11/13/1980|11/14/2018||||333451N|1053932W|33.5807189|-105.6587557|||0.0|0.0
906776|Guerrero Canyon|Valley|New Mexico|35|Grant|017|Canteen Canyon|11/13/1980|01/23/2020||||330008N|1083319W|33.002271|-108.5552499|325952N|1083156W|32.9978657|-108.5320877
906777|Guido Canyon|Valley|New Mexico|35|Rio Arriba|039|Mule Canyon|11/13/1980|01/30/2020||||363851N|1060425W|36.6474711|-106.0735863|364129N|1060448W|36.6912756|-106.0800183
906778|Gum Spring Canyon|Valley|New Mexico|35|Lincoln|027|Encinoso|11/13/1980|01/28/2020||||334015N|1052902W|33.6708097|-105.4838263|333820N|1052916W|33.638757|-105.4877209
906779|Gunn Tank|Reservoir|New Mexico|35|Grant|017|C Bar Ranch|11/13/1980|02/27/2019||||322535N|1082233W|32.4262884|-108.3759619|||0.0|0.0
906780|Gunsight Canyon|Valley|New Mexico|35|Eddy|015|Gunsight Canyon|11/13/1980|01/28/2020||||320153N|1044112W|32.0313026|-104.6865991|320357N|1044255W|32.0657834|-104.7151952
906781|Gurman Canyon|Valley|New Mexico|35|Cibola|006|Kettner Canyon|11/13/1980|01/29/2020||||351211N|1082009W|35.2030186|-108.3357423|351201N|1081836W|35.2002163|-108.3099539
906782|Gurule Canyon|Valley|New Mexico|35|Sierra|051|Sugarloaf Peak|11/13/1980|02/04/2020||||331455N|1073741W|33.2485392|-107.6279323|331439N|1073931W|33.244118|-107.6586791
906783|Gurule Canyon|Valley|New Mexico|35|Rio Arriba|039|Bancos Mesa|11/13/1980|01/23/2020||||365444N|1071539W|36.9123352|-107.2607174|365546N|1071420W|36.9295317|-107.2389226
906784|Gurule Spring|Spring|New Mexico|35|Sierra|051|Sugarloaf Peak|11/13/1980|||||331459N|1073910W|33.2497933|-107.6528128|||0.0|0.0
906785|Gusano Mesa|Summit|New Mexico|35|San Miguel|047|North San Ysidro|11/13/1980|01/21/2020||||352716N|1053626W|35.4544027|-105.6073002|||0.0|0.0
906787|Lower Gut Ache Tank|Reservoir|New Mexico|35|Catron|003|Saliz Pass|11/13/1980|02/27/2019|Official|Board Decision|01/01/1985|333033N|1085533W|33.5092775|-108.9258261|||0.0|0.0
906788|Gutierrez Canyon|Valley|New Mexico|35|Bernalillo|001|Sedillo|11/13/1980|11/14/2024||||350608N|1062102W|35.1021611|-106.3504713|350820N|1061907W|35.1388897|-106.3185846
906789|Gutierrezville|Populated Place|New Mexico|35|Catron|003|Sugarloaf Mountain|11/13/1980|06/07/2022||||340336N|1075527W|34.0600581|-107.9242201|||0.0|0.0
906791|Gwynn Canyon|Valley|New Mexico|35|Catron|003|Telephone Canyon|11/13/1980|02/04/2020||||333213N|1083351W|33.5369988|-108.5640281|333307N|1083023W|33.5520377|-108.5062578
906792|Gwynn Cienega|Stream|New Mexico|35|Catron|003|Telephone Canyon|11/13/1980|||||333143N|1083002W|33.5286725|-108.5006142|333309N|1083023W|33.5525|-108.5063889
906793|Gyp Arroyo|Stream|New Mexico|35|Union|059|Moses|11/13/1980|||||363957N|1030032W|36.6658575|-103.0088177|363806N|1031025W|36.6350246|-103.173547
906794|Gyp Spring|Spring|New Mexico|35|Torrance|057|Abo|11/13/1980|08/27/2016||||342626N|1061649W|34.4406788|-106.2803126|||0.0|0.0
906795|Gyp Spring Canyon|Valley|New Mexico|35|Lincoln|027|Capitan Pass|11/13/1980|01/23/2020||||333205N|1052913W|33.5346683|-105.487015|333842N|1053701W|33.6448883|-105.6168699
906797|H Bar V Saddle|Gap|New Mexico|35|Catron|003|Dillon Mountain|11/13/1980|||||334806N|1084854W|33.8017202|-108.8150662|||0.0|0.0
906799|H Bierner Number 2 Reservoir|Reservoir|New Mexico|35|Sierra|051|Sierra Fijardo|11/13/1980|02/20/2019||||332247N|1072106W|33.3797224|-107.3516959|||0.0|0.0
906802|Hachita Canyon|Valley|New Mexico|35|Rio Arriba|039|Canjilon Mountain||12/07/2020||||363226N|1061629W|36.5404368|-106.2746784|363312N|1061540W|36.5534102|-106.2611676
906803|Hackberry Lake|Lake|New Mexico|35|Otero|035|Woodson Canyon|11/13/1980|11/15/2018||||324907N|1052252W|32.8186416|-105.3811154|||0.0|0.0
906804|Hagen Creek|Stream|New Mexico|35|Santa Fe|049|Glorieta|11/13/1980|||||353524N|1054607W|35.5900348|-105.7686287|353701N|1054513W|35.6169444|-105.7536111
906805|Hagins Peak|Summit|New Mexico|35|Sierra|051|Winston|11/13/1980|01/22/2020||||331852N|1074316W|33.3144554|-107.7212438|||0.0|0.0
906806|Hail Canyon|Valley|New Mexico|35|Catron|003|Telephone Canyon|11/13/1980|02/04/2020|Official|Board Decision|01/01/1965|333150N|1083550W|33.5305034|-108.5972316|333034N|1083631W|33.5095501|-108.6086263
906807|Hale Canyon|Valley|New Mexico|35|Lincoln|027|Ruidoso Downs|11/13/1980|01/31/2020||||332043N|1053422W|33.3451765|-105.5726621|331900N|1053210W|33.3165397|-105.5361014
906808|Hale Canyon|Valley|New Mexico|35|Lincoln|027|Arabela|11/13/1980|05/02/2019||||333319N|1051143W|33.5553862|-105.1953528|333435N|1051328W|33.5764791|-105.2245393
906810|Hale Lake|Lake|New Mexico|35|Otero|035|Robertson Canyon|11/13/1980|11/15/2018||||325019N|1052213W|32.8385881|-105.3702812|||0.0|0.0
906812|Halfmoon Park|Flat|New Mexico|35|Catron|003|Mogollon Baldy Peak|11/13/1980|||||331652N|1083334W|33.281176|-108.5595004|||0.0|0.0
906813|Hall Draw|Valley|New Mexico|35|Grant|017|C Bar Ranch|11/13/1980|01/23/2020||||322757N|1082307W|32.4657132|-108.3854159|323130N|1082502W|32.5248817|-108.4171677
906815|Hamilton Mesa|Summit|New Mexico|35|Mora|033|Pecos Falls|11/13/1980|04/26/2019||||355655N|1053159W|35.948681|-105.5330857|||0.0|0.0
906817|Hamm Draw|Valley|New Mexico|35|Eddy|015|Pickett Hill|11/13/1980|01/30/2020||||320917N|1044601W|32.1548464|-104.7669714|320923N|1044809W|32.1562644|-104.8026111
906818|Hamm Tank|Reservoir|New Mexico|35|Eddy|015|Pickett Hill|11/13/1980|05/31/2023||||320923N|1044811W|32.1563068|-104.8030248|||0.0|0.0
906820|Hammond Spring|Spring|New Mexico|35|Eddy|015|Serpentine Bends|11/13/1980|04/19/2011||||321240N|1043434W|32.2110833|-104.5761882|||0.0|0.0
906822|Hanging Rocks Tank|Reservoir|New Mexico|35|Catron|003|Alma|11/13/1980|02/27/2019||||332821N|1085330W|33.4726374|-108.8917768|||0.0|0.0
906823|Hanna Mountain|Summit|New Mexico|35|Grant|017|Wilson Mountain|11/13/1980|01/22/2020||||331038N|1085813W|33.1773535|-108.9701405|||0.0|0.0
906824|Hanover|Populated Place|New Mexico|35|Grant|017|Santa Rita Mine|11/01/2023|11/01/2023||||324848N|1080528W|32.8134085|-108.0911535|||0.0|0.0
906825|Hanover Creek|Stream|New Mexico|35|Grant|017|Santa Rita Mine|11/13/1980|||||324643N|1080631W|32.7786869|-108.1086538|325158N|1080409W|32.8661111|-108.0691667
906826|Hanover Junction|Populated Place|New Mexico|35|Grant|017|Santa Rita Mine|11/13/1980|06/07/2022||||324642N|1080655W|32.778409|-108.1153207|||0.0|0.0
906827|Hanover Mountain|Summit|New Mexico|35|Grant|017|Santa Rita Mine|11/13/1980|01/22/2020||||325126N|1080454W|32.8573201|-108.0817668|||0.0|0.0
906832|Hansen Canyon|Valley|New Mexico|35|Otero|035|Bell Canyon|11/13/1980|01/22/2020|Official|Board Decision|01/01/1976|325948N|1053344W|32.996573|-105.5622844|330024N|1053536W|33.0067514|-105.5932224
906833|Hard Rock Ridge|Ridge|New Mexico|35|Sandoval|043|Gilman|11/13/1980|02/01/2022||||353822N|1064556W|35.6393791|-106.7655598|||0.0|0.0
906835|Hardcastle Canyon|Valley|New Mexico|35|Catron|003|Taylor Peak|11/13/1980|02/04/2020||||332937N|1075332W|33.4936808|-107.8922802|332842N|1075204W|33.4782801|-107.8676961
906836|Hardcastle Canyon|Valley|New Mexico|35|Catron|003|Queens Head|11/13/1980|01/31/2020||||335604N|1084006W|33.9345072|-108.6683475|340151N|1084626W|34.0309206|-108.7737796
906837|Harden Cienega|Populated Place|New Mexico|35|Grant|017|Harden Cienega|11/13/1980|06/07/2022||||331024N|1090220W|33.1733976|-109.0389546|||0.0|0.0
906842|Hardscrabble Spring|Spring|New Mexico|35|Socorro|053|Blue Mountain|11/13/1980|04/19/2011|Official|Board Decision|01/01/1979|334217N|1072545W|33.7045875|-107.4292234|||0.0|0.0
906843|Hardy Canyon|Valley|New Mexico|35|Socorro|053|Tenmile Hill|11/13/1980|02/04/2020|Official|Board Decision|01/01/1967|335026N|1071634W|33.8405928|-107.2762454|335759N|1071230W|33.966458|-107.208284
906844|Hardy Ridge|Ridge|New Mexico|35|Socorro|053|South Baldy|11/13/1980|01/27/2022||||335714N|1071148W|33.9540259|-107.1967908|||0.0|0.0
906847|Harlan Tank|Reservoir|New Mexico|35|Lincoln|027|Fort Stanton|11/13/1980|11/14/2018||||332343N|1053413W|33.3951535|-105.5703004|||0.0|0.0
906848|Harold Tank|Reservoir|New Mexico|35|McKinley|031|Fort Wingate|11/13/1980|04/15/2019||||352311N|1083547W|35.3863027|-108.5963856|||0.0|0.0
906849|Harrington Canyon|Valley|New Mexico|35|Catron|003|Pasture Canyon|11/13/1980|01/30/2020||||342538N|1075130W|34.4272054|-107.8583785|342956N|1075425W|34.4987984|-107.9068567
906851|Harris Canyon|Valley|New Mexico|35|Otero|035|Graveyard Canyon|11/13/1980|01/28/2020||||324432N|1054314W|32.7421868|-105.7206488|324457N|1054257W|32.7492288|-105.715951
906852|Harris Canyon|Valley|New Mexico|35|Catron|003|Gallo Mountains East|11/13/1980|01/29/2020||||340546N|1083700W|34.0960799|-108.6165727|340348N|1083844W|34.0633994|-108.6455225
906853|Harris Valley|Valley|New Mexico|35|Cibola|006|Ramah|11/13/1980|01/31/2020||||351302N|1082648W|35.2171227|-108.4466282|351413N|1082725W|35.2368536|-108.4569853
906854|Harry Bremmer Canyon|Valley|New Mexico|35|Colfax|007|Van Bremmer Park|11/13/1980|09/04/2024||||365004N|1050550W|36.8344315|-105.0971982|365014N|1050859W|36.8371631|-105.1496821
906855|Hart Canyon|Valley|New Mexico|35|Rio Arriba|039|Navajo Peak|11/13/1980|01/27/2020||||362746N|1064149W|36.4627934|-106.6969809|362644N|1064047W|36.4455556|-106.6797222
906856|Hart Canyon|Valley|New Mexico|35|Colfax|007|Van Bremmer Park|11/13/1980|08/28/2024||||364524N|1050420W|36.7567003|-105.0721859|364746N|1050527W|36.796025|-105.0907295
906858|Hartman Canyon|Valley|New Mexico|35|San Miguel|047|Lower Colonias|11/13/1980|01/29/2020||||353312N|1053222W|35.5533852|-105.5395614|353238N|1053048W|35.543797|-105.5132215
906859|Harve Gulch|Valley|New Mexico|35|Catron|003|Glenwood|11/13/1980|01/31/2020||||332103N|1085423W|33.3507896|-108.906351|332156N|1085243W|33.3656872|-108.8786191
906864|Hasperos Canyon|Valley|New Mexico|35|Lincoln|027|Cistern Draw|08/31/1992|04/10/2020|Official|Board Decision|01/01/1981|335021N|1050144W|33.8390767|-105.0288584|335355N|1053833W|33.8985147|-105.6423913
906865|Hastings Tank|Reservoir|New Mexico|35|Catron|003|Queens Head|11/13/1980|02/27/2019||||335949N|1083750W|33.9970158|-108.630579|||0.0|0.0
906867|Hatch Lake|Reservoir|New Mexico|35|Sandoval|043|Regina|11/13/1980|02/21/2019||||361154N|1065633W|36.1983774|-106.94245|||0.0|0.0
906868|Hatch Spring|Spring|New Mexico|35|Grant|017|Brushy Mountain|11/13/1980|04/19/2011||||324731N|1083958W|32.7919347|-108.6660122|||0.0|0.0
906869|Hatch Spring|Spring|New Mexico|35|Sandoval|043|Regina|11/13/1980|04/19/2011||||361035N|1065725W|36.1763327|-106.9569413|||0.0|0.0
906870|Hatchet Spring|Spring|New Mexico|35|Eddy|015|El Paso Gap|11/13/1980|04/19/2011||||320322N|1044631W|32.0559902|-104.7753059|||0.0|0.0
906871|Haunted Spring|Spring|New Mexico|35|Socorro|053|South Baldy|11/13/1980|08/27/2016||||335258N|1071000W|33.8828112|-107.1666923|||0.0|0.0
906872|Hausner Canyon|Valley|New Mexico|35|Cibola|006|Valle Largo|11/13/1980|08/10/2018||||350644N|1080907W|35.1123472|-108.1518806|350625N|1081117W|35.1070702|-108.1879198
906874|Havill Canyon|Valley|New Mexico|35|Socorro|053|Wahoo Ranch|11/13/1980|01/29/2020||||333150N|1073920W|33.5306307|-107.65555|332747N|1073749W|33.4631223|-107.630156
906875|Havre Point|Summit|New Mexico|35|McKinley|031|Ambrosia Lake|11/13/1980|04/17/2019||||352300N|1075026W|35.383361|-107.8406047|||0.0|0.0
906877|Hay Canyon|Valley|New Mexico|35|Catron|003|Madre Mountain|11/13/1980|01/29/2020||||341537N|1075613W|34.2602012|-107.9370656|341949N|1075600W|34.3302804|-107.9332557
906878|Hay Canyon|Valley|New Mexico|35|Sandoval|043|Seven Springs|11/13/1980|02/04/2020||||355644N|1064021W|35.9456774|-106.6724624|355729N|1063835W|35.9580798|-106.6431229
906879|Hay Canyon|Valley|New Mexico|35|Catron|003|Loco Mountain|11/13/1980|01/29/2020||||332939N|1082606W|33.4942898|-108.4351081|333353N|1082531W|33.5646785|-108.4253419
906880|Hay Canyon|Valley|New Mexico|35|Otero|035|Sacramento|11/13/1980|01/31/2020||||324737N|1053615W|32.7935376|-105.6041714|324551N|1054326W|32.7641612|-105.7238267
906881|Hay Canyon Spring|Spring|New Mexico|35|Otero|035|Bluff Springs|11/13/1980|04/19/2011||||324846N|1053817W|32.8128403|-105.638163|||0.0|0.0
906882|Hay Canyon Tank|Reservoir|New Mexico|35|Catron|003|Madre Mountain|11/13/1980|02/22/2019||||341820N|1075658W|34.3056871|-107.9493249|||0.0|0.0
906884|Hay Gulch|Valley|New Mexico|35|Rio Arriba|039|Mule Canyon|11/13/1980|01/30/2020||||363840N|1060302W|36.6444956|-106.0504315|363951N|1060305W|36.6640417|-106.0512816
906885|Hay Meadow Canyon|Valley|New Mexico|35|Sandoval|043|Casa Salazar|11/13/1980|04/01/2020||||352408N|1070547W|35.40235|-107.096303|352505N|1071607W|35.4181439|-107.2686917
906886|Hay Mesa|Ridge|New Mexico|35|Grant|017|Hay Mesa|11/13/1980|07/04/2025||||330318N|1075612W|33.055105|-107.9367899|||0.0|0.0
906887|Hay Mesa Tank|Reservoir|New Mexico|35|Grant|017|Hay Mesa|11/13/1980|05/29/2023||||330159N|1075727W|33.0329439|-107.9576056|||0.0|0.0
906888|Hay Tank|Reservoir|New Mexico|35|Catron|003|Pitchfork Canyon|11/13/1980|02/26/2019||||333222N|1082618W|33.5393875|-108.4384159|||0.0|0.0
906889|Haynie Tank|Reservoir|New Mexico|35|Grant|017|Moon Ranch|11/13/1980|02/27/2019||||331115N|1084859W|33.1876385|-108.8163406|||0.0|0.0
906890|Haystack Canyon|Valley|New Mexico|35|Grant|017|Circle Mesa|11/13/1980|01/23/2020||||324615N|1082815W|32.7709696|-108.4707206|324507N|1082902W|32.7519927|-108.4838813
906891|Haystack Mountain|Summit|New Mexico|35|Catron|003|Rice Ranch|11/13/1980|01/21/2020||||331311N|1084033W|33.2197285|-108.6759472|||0.0|0.0
906892|Haystack Mountain|Summit|New Mexico|35|Grant|017|Maverick Mountain|11/13/1980|01/21/2020||||325228N|1074926W|32.8745064|-107.8238135|||0.0|0.0
906893|Head Springs|Spring|New Mexico|35|Otero|035|Firman Canyon|11/13/1980|04/19/2011||||330705N|1054334W|33.1181881|-105.7262275|||0.0|0.0
906894|Headwater Canyon|Valley|New Mexico|35|Catron|003|Queens Head|11/13/1980|01/31/2020||||335826N|1083811W|33.9738891|-108.636268|340118N|1083900W|34.0215479|-108.6500867
906896|Heart Lake|Lake|New Mexico|35|Taos|055|Latir Peak|11/13/1980|02/20/2019||||364722N|1052726W|36.7894167|-105.4571283|||0.0|0.0
906897|Heddrick Tank|Reservoir|New Mexico|35|Catron|003|Underwood Lake|11/13/1980|02/27/2019||||335815N|1085354W|33.970697|-108.8982928|||0.0|0.0
906898|Heffner Canyon|Valley|New Mexico|35|Grant|017|Hay Mesa|11/13/1980|01/28/2020||||330323N|1075756W|33.0564037|-107.965602|330436N|1075425W|33.0767288|-107.9070759
906899|Heifer Basin|Basin|New Mexico|35|Catron|003|Bull Basin|11/13/1980|||||334407N|1085428W|33.7353317|-108.9078457|||0.0|0.0
906900|Heifer Tank|Reservoir|New Mexico|35|McKinley|031|Cerro Parido|11/13/1980|02/21/2019||||353216N|1072057W|35.5376464|-107.3490824|||0.0|0.0
906901|Heifers Delight Canyon|Valley|New Mexico|35|Catron|003|Maple Peak|11/13/1980|04/01/2020||||331727N|1090020W|33.2908896|-109.0055919|331717N|1085905W|33.2880426|-108.9846686
906902|Heifers Delight Tank|Reservoir|New Mexico|35|Catron|003|Glenwood|11/13/1980|02/27/2019||||331717N|1085904W|33.288098|-108.9843229|||0.0|0.0
906905|Hell Canyon|Valley|New Mexico|35|Sierra|051|Lookout Mountain|11/13/1980|01/29/2020||||331808N|1075221W|33.302298|-107.872581|331621N|1075225W|33.2725413|-107.8735437
906906|Hell Canyon|Valley|New Mexico|35|Socorro|053|Magdalena|11/13/1980|09/07/2022||||340708N|1070835W|34.1189095|-107.1431425|340601N|1071119W|34.1003721|-107.1885421
906907|Hell Hole|Area|New Mexico|35|Catron|003|Cruzville|11/13/1980|||||334619N|1084008W|33.7719983|-108.6689512|||0.0|0.0
906908|Hell Roaring Mesa Tank|Reservoir|New Mexico|35|Catron|003|Underwood Lake|11/13/1980|02/27/2019||||335319N|1085930W|33.8885775|-108.9916561|||0.0|0.0
906909|Heller Tank|Reservoir|New Mexico|35|McKinley|031|El Dado Mesa|11/13/1980|09/21/2018||||352924N|1072315W|35.4900459|-107.3874403|||0.0|0.0
906910|Hells Canyon|Valley|New Mexico|35|Sierra|051|P A Mountain|11/13/1980|01/30/2020||||324841N|1074236W|32.811296|-107.7099654|324902N|1074330W|32.8171391|-107.7249128
906911|Hells Canyon|Valley|New Mexico|35|Grant|017|Hay Mesa|11/13/1980|01/28/2020||||330128N|1075934W|33.0244768|-107.9928782|330309N|1075708W|33.0525212|-107.9522721
906912|Hells Canyon|Valley|New Mexico|35|Sierra|051|Apache Peak|11/13/1980|05/02/2019|Official|Board Decision|01/01/1965|330322N|1074321W|33.0561601|-107.7224552|330410N|1074343W|33.0694902|-107.7285886
906913|Hells Canyon|Valley|New Mexico|35|Grant|017|Canyon Hill|11/13/1980|01/23/2020||||330403N|1082335W|33.0675775|-108.3930361|330714N|1082355W|33.120613|-108.3985497
906914|Hells Canyon Wash|Arroyo|New Mexico|35|Valencia|061|Los Lunas|11/13/1980|||||345223N|1064012W|34.8731085|-106.670025|345414N|1062601W|34.9039412|-106.4336333
906916|Hells Half Acre|Area|New Mexico|35|Grant|017|Dorsey Ranch|11/13/1980|||||325639N|1082758W|32.9442369|-108.4661622|||0.0|0.0
906917|Hells Hole|Area|New Mexico|35|Catron|003|Lilley Mountain|11/13/1980|||||331712N|1082405W|33.2867327|-108.4014421|||0.0|0.0
906918|Hells Hole|Stream|New Mexico|35|Catron|003|Lilley Mountain|11/13/1980|||||331638N|1082355W|33.2772884|-108.3986642|331737N|1082609W|33.2936111|-108.4358333
906919|Hells Hole|Valley|New Mexico|35|Grant|017|Buckhorn|11/13/1980|05/17/2023||||330015N|1084420W|33.0042058|-108.7389431|330001N|1084440W|33.0003939|-108.7445046
906920|Hells Hole Canyon|Valley|New Mexico|35|Catron|003|O Block Canyon|11/13/1980|01/30/2020||||333036N|1084647W|33.5100656|-108.7796197|333027N|1084528W|33.5075427|-108.7579035
906921|Hells Mesa|Summit|New Mexico|35|Socorro|053|Mesa Cencerro|11/13/1980|01/21/2020||||341820N|1071649W|34.3054172|-107.2803275|||0.0|0.0
906922|Helton Creek|Stream|New Mexico|35|Eddy|015|Gunsight Canyon|11/13/1980|||||320626N|1044449W|32.1073336|-104.7468954|320518N|1044340W|32.0883333|-104.7277778
906923|Helton Tank|Reservoir|New Mexico|35|Eddy|015|Gunsight Canyon|11/13/1980|05/31/2023||||320550N|1044444W|32.0970912|-104.7456569|||0.0|0.0
906924|Hematite Creek|Stream|New Mexico|35|Colfax|007|Red River Pass|11/13/1980|||||364006N|1051936W|36.6683638|-105.3266716|363844N|1052112W|36.6455556|-105.3533333
906925|Hematite Park|Flat|New Mexico|35|Colfax|007|Red River Pass|11/13/1980|||||363913N|1052132W|36.6536412|-105.3588943|||0.0|0.0
906928|Hendricks Peak|Summit|New Mexico|35|Grant|017|Hendricks Peak|11/13/1980|04/08/2020||||325342N|1075446W|32.8949969|-107.9127588|||0.0|0.0
906930|Henley Tank|Reservoir|New Mexico|35|San Miguel|047|Rencona|11/13/1980|||||351830N|1054044W|35.3083771|-105.6789043|||0.0|0.0
906931|Henry Canyon|Valley|New Mexico|35|Otero|035|Sheep Draw|11/13/1980|||||320803N|1050127W|32.1342766|-105.0241233|320826N|1050000W|32.1406653|-104.9999562
906935|Hermosa|Populated Place|New Mexico|35|Sierra|051|Sugarloaf Peak|11/13/1980|06/07/2022||||330927N|1074348W|33.1575712|-107.7300347|||0.0|0.0
906938|Hermosa Mountain|Summit|New Mexico|35|Grant|017|Santa Rita Mine|11/13/1980|01/22/2020||||325033N|1080605W|32.8424686|-108.101424|||0.0|0.0
906939|Hern Tank|Reservoir|New Mexico|35|San Miguel|047|Rencona|11/13/1980|11/08/2018||||351812N|1054223W|35.3033045|-105.7064126|||0.0|0.0
906940|Herrera Ditch|Canal|New Mexico|35|Lincoln|027|Ruidoso Downs|08/31/1992|||||331940N|1053624W|33.3278622|-105.6066514|||0.0|0.0
906941|Hess Spring|Spring|New Mexico|35|Eddy|015|Serpentine Bends|11/13/1980|04/19/2011||||321428N|1043604W|32.2410025|-104.601186|||0.0|0.0
906944|Hickland Canyon|Valley|New Mexico|35|Sierra|051|Sugarloaf Peak|11/13/1980|01/31/2020||||330953N|1074323W|33.1646006|-107.7230703|331150N|1074625W|33.1971152|-107.7736968
906945|Hickland Spring|Spring|New Mexico|35|Sierra|051|Reeds Peak|11/13/1980|||||331102N|1074520W|33.18396|-107.7555908|||0.0|0.0
906947|Hicks Tank|Reservoir|New Mexico|35|Catron|003|Glenwood|11/13/1980|02/27/2019||||332225N|1085529W|33.3736004|-108.9247216|||0.0|0.0
906949|Hidden Lake|Lake|New Mexico|35|Catron|003|Datil|11/13/1980|02/22/2019||||341140N|1074512W|34.1944989|-107.7533676|||0.0|0.0
906950|Hidden Lake|Lake|New Mexico|35|Rio Arriba|039|El Valle|11/13/1980|02/20/2019||||360018N|1053814W|36.0050143|-105.6373501|||0.0|0.0
906951|Hidden Lake|Lake|New Mexico|35|Rio Arriba|039|Cebolla|11/13/1980|02/21/2019||||363721N|1062255W|36.6224296|-106.3820724|||0.0|0.0
906952|Hidden Pasture|Flat|New Mexico|35|Grant|017|Canyon Hill|11/13/1980|||||330540N|1082803W|33.0945121|-108.467552|||0.0|0.0
906953|Hidden Pasture Canyon|Valley|New Mexico|35|Grant|017|Canyon Hill|11/13/1980|01/23/2020||||330500N|1082744W|33.0833686|-108.4621992|330645N|1082642W|33.1123791|-108.444923
906954|Hidden Seep|Spring|New Mexico|35|Eddy|015|Gunsight Canyon|11/13/1980|04/19/2011||||320431N|1044429W|32.0752644|-104.7412891|||0.0|0.0
906955|Hidden Spring|Spring|New Mexico|35|Sierra|051|Reeds Peak|11/13/1980|||||331045N|1074524W|33.1792378|-107.756702|||0.0|0.0
906956|Hidden Spring|Spring|New Mexico|35|Catron|003|Eagle Peak|11/13/1980|04/19/2011||||333927N|1083021W|33.657545|-108.5058633|||0.0|0.0
906957|Hidden Spring|Spring|New Mexico|35|Catron|003|Crosby Springs|11/13/1980|04/19/2011||||340937N|1075817W|34.1603008|-107.9714704|||0.0|0.0
906958|Kid Spring|Spring|New Mexico|35|Catron|003|Cal Ship Mesa|11/13/1980||Official|Board Decision|01/01/1982|341638N|1074923W|34.2772801|-107.8231079|||0.0|0.0
906959|Hidden Springs Canyon|Valley|New Mexico|35|Socorro|053|Blue Mountain|11/13/1980|01/22/2020||||334438N|1072510W|33.7438889|-107.4195779|334237N|1072646W|33.7102826|-107.4460786
906960|Hidden Tank|Reservoir|New Mexico|35|Catron|003|Crosby Springs|11/13/1980|09/21/2018||||340817N|1075552W|34.138132|-107.9310687|||0.0|0.0
906961|Hidden Tank|Reservoir|New Mexico|35|Catron|003|Red Flats|11/13/1980|02/22/2019||||341806N|1080332W|34.3016769|-108.0588109|||0.0|0.0
906962|Hidden Tank|Reservoir|New Mexico|35|San Miguel|047|Laguna Ortiz|11/13/1980|||||352200N|1053435W|35.3667099|-105.5764028|||0.0|0.0
906964|Higgins Flat|Flat|New Mexico|35|Catron|003|Cruzville|11/13/1980||Official|Board Decision|01/01/1968|334551N|1084357W|33.7642206|-108.7325632|||0.0|0.0
906965|Higgins Flat Tank Number 1|Reservoir|New Mexico|35|Catron|003|Cruzville|11/13/1980|02/27/2019||||334537N|1084448W|33.760236|-108.7465639|||0.0|0.0
906966|Higgins Flat Tank Number 2|Reservoir|New Mexico|35|Catron|003|Cruzville|11/13/1980|02/27/2019||||334634N|1084347W|33.7760986|-108.7296004|||0.0|0.0
906967|Higgins Mountain|Summit|New Mexico|35|Catron|003|Reserve|11/13/1980|05/01/2019||||334431N|1084549W|33.7420187|-108.7635786|||0.0|0.0
906968|Hy Clark Draw|Valley|New Mexico|35|Catron|003|Luna Lake|08/31/1992|11/18/2025|Official|Board Decision|01/01/1991|334529N|1090129W|33.7581782|-109.0245913|334731N|1090223W|33.7920807|-109.0396347
906969|High Lonesome Canyon|Valley|New Mexico|35|Grant|017|Moon Ranch|11/13/1980|01/29/2020||||330833N|1085201W|33.1425622|-108.8668477|330745N|1085229W|33.1293038|-108.8746961
